source,source_row,query,page,impressions,clicks,ctr,position
clarity,798,,https://chenguangwu.github.io/tools/cosmetic-derm/maokongcudafenji.html,1,0,0,2
clarity,799,,https://chenguangwu.github.io/tools/biz/markdown-quote.html,1,0,0,1
clarity,800,,https://chenguangwu.github.io/tools/reproductive-medicine/total-sperm-count.html,0,0,0,1
clarity,801,,https://chenguangwu.github.io/tools/encode/binary-to-ascii.html,1,0,0,1
clarity,802,,https://chenguangwu.github.io/tools/it/og-meta-tag-generator.html,1,0,0,1
clarity,803,,https://chenguangwu.github.io/tools/reproductive-medicine/rater-31.html,0,0,0,1
clarity,804,,https://chenguangwu.github.io/tools/ballistics/muzzle-energy.html,0,0,0,1
clarity,805,,https://chenguangwu.github.io/tools/general/index.html,0,0,0,2
clarity,807,,https://chenguangwu.github.io/tools/biz/text-merge.html,1,0,0,1
clarity,810,,https://chenguangwu.github.io/tools/kinematics/angular-accel.html,1,0,0,1
clarity,811,,https://chenguangwu.github.io/tools/dance/tester-4.html,1,0,0,1
clarity,812,,https://chenguangwu.github.io/tools/fire-rescue/calc-pressure-1.html,0,0,0,1
clarity,815,,https://chenguangwu.github.io/tools/urology/calc-volume.html,0,0,0,2
clarity,816,,https://chenguangwu.github.io/tools/it/time-format-converter.html,0,0,0,1
clarity,817,,https://chenguangwu.github.io/tools/acoustics/index.html,1,0,0,1
clarity,818,,https://chenguangwu.github.io/tools/healthcare/index.html,0,0,0,2
clarity,819,,https://chenguangwu.github.io/tools/psychology/phq9-assessment.html,1,0,0,1
clarity,820,,https://chenguangwu.github.io/tools/it/json-formatter.html?lang=en,0,0,0,1
clarity,822,,https://chenguangwu.github.io/tools/finance/npv-calculator.html,0,0,0,1
clarity,823,,https://chenguangwu.github.io/tools/it/html-nesting-checker.html,1,0,0,1
clarity,824,,https://chenguangwu.github.io/tools/edu/calc-2.html,1,0,0,1
clarity,825,,https://chenguangwu.github.io/tools/electrical/battery-bank.html,1,0,0,1
clarity,826,,https://chenguangwu.github.io/tools/image/generator-15.html,1,0,0,1
clarity,827,,https://chenguangwu.github.io/tools/jewelry/convert-31.html,1,0,0,1
clarity,828,,https://chenguangwu.github.io/tools/convenience/assessor-target.html,0,0,0,1
clarity,829,,https://chenguangwu.github.io/tools/general/stats-energy.html,2,0,0,1
clarity,830,,https://chenguangwu.github.io/tools/tax/progressive-income-tax.html,1,0,0,1
clarity,832,,https://chenguangwu.github.io/tools/cosmetic-derm/post-procedure-recovery.html,1,0,0,2
clarity,833,,https://chenguangwu.github.io/tools/chemistry/buffer-ph.html,1,0,0,1
clarity,835,,https://chenguangwu.github.io/tools/reproductive-medicine/reproductive-hormones.html,0,0,0,1
clarity,836,,https://chenguangwu.github.io/tools/it/bluetooth-version.html,1,0,0,1
clarity,837,,https://chenguangwu.github.io/tools/wedding/budget-planner.html,1,0,0,1
clarity,838,,https://chenguangwu.github.io/tools/food-processing/recipe-cost-calculator.html,1,0,0,1
clarity,839,,https://chenguangwu.github.io/tools/ceramics/kiln-firing.html,0,0,0,1
clarity,841,,https://chenguangwu.github.io/tools/chemistry/poh-to-ph.html,0,0,0,1
clarity,842,,https://chenguangwu.github.io/tools/realestate/shichang-bijiaofa-anlixiuzheng.html,1,0,0,1
clarity,844,,https://chenguangwu.github.io/tools/endocrinology/detector-metabolism.html,0,0,0,1
clarity,845,,https://chenguangwu.github.io/tools/hvac/index.html,1,0,0,1
clarity,847,,https://chenguangwu.github.io/tools/math/geometry-calculator.html,1,0,0,1
clarity,850,,https://chenguangwu.github.io/tools/urology/prostate-volume.html,0,0,0,1
clarity,851,,https://chenguangwu.github.io/tools/food-testing/salt-titration.html,0,0,0,1
clarity,852,,https://chenguangwu.github.io/tools/health/running-calories.html,1,0,0,1
clarity,853,,https://chenguangwu.github.io/tools/biz/text-shuffle.html,1,0,0,1
clarity,854,,https://chenguangwu.github.io/search.html?q=json,1,0,0,1.3333333333333333
clarity,855,,https://chenguangwu.github.io/tools/design/vh-vw.html,1,0,0,1
clarity,856,,https://chenguangwu.github.io/tools/dance/partner-distance.html,0,0,0,1
clarity,857,,https://chenguangwu.github.io/tools/it/rsa.html,1,0,0,1
clarity,858,,https://chenguangwu.github.io/tools/ai/ai-9.html,1,0,0,1
clarity,859,,https://chenguangwu.github.io/tools/it/svg-placeholder-generator.html,0,0,0,1
clarity,860,,https://chenguangwu.github.io/guides/cluster-dev.html,1,0,0,1
clarity,861,,https://chenguangwu.github.io/tools/dentistry/zirconia-aesthetics.html,0,0,0,1
clarity,862,,https://chenguangwu.github.io/tools/automotive/brake-pad-life.html,1,0,0,1
clarity,866,,https://chenguangwu.github.io/tools/insurance/index.html,0,0,0,1
clarity,867,,https://chenguangwu.github.io/tools/eco/index.html,0,0,0,1
clarity,868,,https://chenguangwu.github.io/tools/general/lifespan-23.html,1,0,0,1
clarity,869,,https://chenguangwu.github.io/tools/it/postgresql-cheatsheet.html,2,0,0,1
clarity,872,,https://chenguangwu.github.io/tools/eco/eco-16.html,1,0,0,1
clarity,873,,https://chenguangwu.github.io/tools/food-processing/tester-5.html,0,0,0,1
clarity,874,,https://chenguangwu.github.io/tools/finance/word-wrap.html,1,0,0,1
clarity,875,,https://chenguangwu.github.io/tools/ophthalmology/osdi-scale.html,1,0,0,1
clarity,877,,https://chenguangwu.github.io/tools/statistics/linear-regression.html,1,0,0,1
clarity,878,,https://chenguangwu.github.io/tools/automotive/pressure-fuel-oil.html,0,0,0,1
clarity,879,,https://chenguangwu.github.io/tools/chess/bridge-scoring.html,0,0,0,1
clarity,880,,https://chenguangwu.github.io/tools/seismology/assessor-31.html,1,0,0,1
clarity,882,,https://chenguangwu.github.io/tools/ai/attention-head-dim.html,2,0,0,1
clarity,883,,https://chenguangwu.github.io/tools/hematology/leukemia-classification.html,1,0,0,1
clarity,884,,https://chenguangwu.github.io/tools/clinical-lab/mic-breakpoint.html,3,0,0,1.6666666666666667
clarity,885,,https://chenguangwu.github.io/tools/seismology/generator-drill.html,1,0,0,1
clarity,887,,https://chenguangwu.github.io/tools/thermodynamics/adiabatic-tv.html,1,0,0,1
clarity,888,,https://chenguangwu.github.io/tools/urology/ipss-score.html,0,0,0,2
clarity,889,,https://chenguangwu.github.io/tools/it/url-params.html,1,0,0,1
clarity,890,,https://chenguangwu.github.io/tools/research/assessor-50.html,1,0,0,1
clarity,891,,https://chenguangwu.github.io/tools/optics/angular-magnification.html,1,0,0,1
clarity,892,,https://chenguangwu.github.io/tools/tax/reverse-charge.html,1,0,0,1
clarity,893,,https://chenguangwu.github.io/tools/it/qrcode.html,1,0,0,1
clarity,894,,https://chenguangwu.github.io/tools/meteorology/isa-temperature.html,1,0,0,1
clarity,895,,https://chenguangwu.github.io/tools/it/video-bitrate.html,1,0,0,1
clarity,896,,https://chenguangwu.github.io/tools/quality/process-capability.html,1,0,0,1
clarity,897,,https://chenguangwu.github.io/tools/it/keyword-density.html,1,0,0,1
clarity,898,,https://chenguangwu.github.io/tools/sports/hongxibao-xieyang-shiyingxing.html,2,0,0,1
clarity,899,,https://chenguangwu.github.io/search.html?q=json%E6%A0%BC%E5%BC%8F%E5%8C%96,0,0,0,2
clarity,902,,https://chenguangwu.github.io/tools/automotive/calc-1.html,1,0,0,1
clarity,903,,https://chenguangwu.github.io/tools/office/excel-formula-reference.html,1,0,0,1
clarity,904,,https://chenguangwu.github.io/tools/fire-rescue/calc-1.html,1,0,0,1
clarity,905,,https://chenguangwu.github.io/tools/construction/estimate-area-dosage.html,1,0,0,1
clarity,907,,https://chenguangwu.github.io/tools/energy/joule-heating.html,1,0,0,1
clarity,908,,https://chenguangwu.github.io/tools/reproductive-medicine/semen-volume.html,0,0,0,2
clarity,909,,https://chenguangwu.github.io/tools/blasting/delay-blasting.html,1,0,0,1
clarity,910,,https://chenguangwu.github.io/tools/building-material/index.html,1,0,0,1
clarity,911,,https://chenguangwu.github.io/tools/agriculture/continuous-cropping-index.html,1,0,0,2
clarity,912,,https://chenguangwu.github.io/tools/healthcare/weight-dosage.html,1,0,0,1
clarity,913,,https://chenguangwu.github.io/tools/surveying/index.html,1,0,0,1
clarity,914,,https://chenguangwu.github.io/tools/energy/air-purifier-area.html,1,0,0,1
clarity,918,,https://chenguangwu.github.io/tools/it/mac-generator.html,1,0,0,1
clarity,919,,https://chenguangwu.github.io/tools/fire-rescue/detector-11.html,1,0,0,1
clarity,920,,https://chenguangwu.github.io/tools/pulmonology/niv-settings.html,1,0,0,1
clarity,921,,https://chenguangwu.github.io/tools/nephrology/egfr.html,1,0,0,1
clarity,922,,https://chenguangwu.github.io/tools/urology/psa-density.html,0,0,0,2
clarity,923,,https://chenguangwu.github.io/tools/admin/detector-time.html,1,0,0,1
clarity,924,,https://chenguangwu.github.io/tools/gardening/pot-capacity.html,0,0,0,1
clarity,925,,https://chenguangwu.github.io/tools/agriculture/estimate-area-density.html,1,0,0,1
clarity,926,,https://chenguangwu.github.io/tools/astronomy/convert-15.html,1,0,0,1
clarity,927,,https://chenguangwu.github.io/tools/neurology/ilae-seizure.html,0,0,0,1
clarity,929,,https://chenguangwu.github.io/tools/optical/index.html,1,0,0,1
clarity,930,,https://chenguangwu.github.io/tools/math/log-base.html,1,0,0,1
clarity,931,,https://chenguangwu.github.io/tools/endocrinology/graves-trab.html,1,0,0,1
bing,2,site:https://chenguangwu.github.io,,4,1,0.25,1
bing,3,site:chenguangwu.github.io,,2,0,0.0,1
bing,4,site:https://chenguangwu.github.io,,4,0,0.0,1
bing,5,chenguangwu.github.io,,1,0,0.0,3
bing,6,chenguangwu/chenguangwu.github.io/tools/cleaning/index.html,,1,0,0.0,2
bing,7,site:chenguangwu.github.io,,1,0,0.0,1
bing,8,site:https://chenguangwu.github.io 二维码生成器,,1,0,0.0,1
bing,9,婴儿生长曲线绘制在线,,4,4,1.0,13
bing,10,书本阅读追踪,,1,1,1.0,5
bing,11,在线si单位查询,,1,1,1.0,6
bing,12,阶乘计算器,,11,0,0.0,8
bing,13,邀请码生成器,,6,0,0.0,8
bing,14,数学常用公式速查清单,,4,0,0.0,5
bing,15,图片转ascii字符画 github,,3,0,0.0,5
bing,16,样本量计算器,,2,0,0.0,7
bing,17,iccid在线验证器,,2,0,0.0,5
bing,18,字幕偏移工具,,2,0,0.0,8
bing,19,pharmacode在线,,2,0,0.0,9
bing,20,中位数计算器,,2,0,0.0,3
bing,21,sql语法速查,,1,0,0.0,10
bing,22,在线矩阵计算,,1,0,0.0,8
bing,23,波利比乌斯方阵解码,,1,0,0.0,10
bing,24,字幕时间轴调整在线,,1,0,0.0,9
bing,25,几何计算器 github,,1,0,0.0,4
bing,26,在线密码#N##N#临时密码#N##N#特殊密码#N##N#卡片#N##N#指纹#N##N#请输入密码#N##N#序号#N##N#密码id#N##N#密码#N##N#有效期#N##N#重复时段#N##N#状态#N##N#类型#N##N#限制#N##N#备注#N##N#添加时间#N##N#操作#N##N#1#N##N#22#N##N#11111112#N##N#批量密码#N##N#2026-08-08 09:35:01 ~ 2026-09-08 09:35:01#N##N#-#N##N#已生效#N##N#限时,,1,0,0.0,10
bing,27,在线盲文翻译器,,2,4,2.0,3
bing,28,iccid验证器,,1,2,2.0,4
bing,29,不同iso噪点对比,,2,1,0.5,2
bing,30,在线血型计算可输血和只能接受供血,,2,1,0.5,3
bing,31,生成体育运动计划表,,2,1,0.5,1
bing,32,在线输血血型计算,,1,1,1.0,7
bing,33,首都英文测验,,1,1,1.0,2
bing,34,纸张basis weight公制对应,,1,1,1.0,5
bing,35,风管阻力计算器,,1,1,1.0,6
bing,36,爆破振动安全允许距离计算公式,,1,1,1.0,5
bing,37,幸运色幸运数字软件,,1,1,1.0,4
bing,38,碑文模板软件,,1,1,1.0,3
bing,39,邀请码生成器,,1,1,1.0,2
bing,40,在线盲文翻译数字点位器,,1,1,1.0,4
bing,41,在线儿童儿生长曲线绘制,,1,1,1.0,3
bing,42,site:https://chenguangwu.github.io,,20,0,0.0,6
bing,43,身份证号随机生成规则,,9,0,0.0,8
bing,44,随机身份证,,7,0,0.0,8
bing,45,样本量计算器,,7,0,0.0,10
bing,46,彩票中奖概率计算器 - 组合数学,,4,0,0.0,2
bing,47,彩票概率首先是正确计算组合数。计算器能帮助理解概率规模，但不能保证中奖,,4,0,0.0,6
bing,48,自助生成身份证号码,,3,0,0.0,8
bing,49,风水罗盘在线,,3,0,0.0,10
bing,50,随机身份证号码规则,,3,0,0.0,6
bing,51,最小可捕肛长怎么计算,,3,0,0.0,2
bing,52,心肌桥怎么分级,,2,0,0.0,4
bing,53,睾丸体积计算公式,,2,0,0.0,6
bing,54,nato 字母表,,2,0,0.0,6
bing,55,拍的照片如何估算覆盖度软件,,2,0,0.0,10
bing,56,身份证随机生成规则,,2,0,0.0,9
bing,57,thi 热应激指数 计算,,2,0,0.0,7
bing,58,智能中奖概率计算器 - 组合数学,,2,0,0.0,5
bing,59,nato音标字母,,1,0,0.0,5
bing,60,阶乘计算器,,1,0,0.0,9
bing,61,随机身份证生成,,1,0,0.0,9
bing,62,水产 养殖 饲料 用量 计算 表 免费 下载,,1,0,0.0,6
bing,63,随机身份证号,,1,0,0.0,9
bing,64,最小可捕肛长,,1,0,0.0,8
bing,65,物理符号计算器,,1,0,0.0,10
bing,66,视频倍速计算,,1,0,0.0,2
bing,67,物理公式计算在线,,1,0,0.0,3
bing,68,线上获客成本 cpa 200-500元 2025 2026,,1,0,0.0,5
bing,69,视频总时长计算,,1,0,0.0,4
bing,70,csv曲线分析在线,,1,0,0.0,10
bing,71,iccid在线验证器,,1,0,0.0,4
bing,72,系统随机身份证,,1,0,0.0,7
bing,73,uacr计算,,1,0,0.0,10
bing,74,html 邀请码生成器,,1,0,0.0,1
bing,75,图片转ascii字符画,,1,0,0.0,10
bing,76,蜗杆效率计算在线,,1,0,0.0,5
bing,77,代码文本大字生成器,,1,0,0.0,3
bing,78,戈瑞转希沃特换算器（吸收剂量转当量剂量）,,1,0,0.0,6
bing,79,吾食咸冇咩可以代替,,1,0,0.0,1
bing,80,每日名言免费获取,,1,0,0.0,7
bing,81,奶牛 thi 热应激指数 计算,,1,0,0.0,4
bing,82,期权盈亏平衡图,,2,3,1.5,5
bing,83,伯努利方程推水位,,2,2,1.0,5
bing,84,edi 计算器 - edi,,2,2,1.0,1
bing,85,grace评分工具,,2,2,1.0,4
bing,86,site:https://chenguangwu.github.io,,40,1,0.025,6
bing,87,邀请码生成器,,4,1,0.25,2
bing,88,菌落总数随机生成,,2,1,0.5,2
bing,89,农药配比计算器,,2,1,0.5,2
bing,90,50irhd等于多少邵氏硬度,,2,1,0.5,3
bing,91,hill在线解码,,2,1,0.5,5
bing,92,睾丸体积计算公式,,1,1,1.0,8
bing,93,计算日照间距时的建筑的计算高度,,1,1,1.0,2
bing,94,饮料杀菌f值计算在线,,1,1,1.0,1
bing,95,灌溉定额计算ruanjian,,1,1,1.0,3
bing,96,lmp蠕变寿命计算,,1,1,1.0,6
bing,97,风管局部阻力系数查询,,1,1,1.0,9
bing,98,杀菌f值计算在线,,1,1,1.0,1
bing,99,马基公式p = 5.87 · ect · t^0.508 · z^0.492,,1,1,1.0,6
bing,100,视频加速计算器,,1,1,1.0,7
bing,101,棉染色多少温度,,1,1,1.0,9
bing,102,稀释有毒有害气体隧道通风计算,,1,1,1.0,6
bing,103,mckee公式，瓦楞纸箱最大抗压强度,,1,1,1.0,10
bing,104,彩票排列组合概率计算软件,,1,1,1.0,4
bing,105,销售提成计算器,,1,1,1.0,8
bing,106,身份证号随机生成规则,,9,0,0.0,8
bing,107,冠层覆盖率,,5,0,0.0,7
bing,108,iccid在线验证器,,3,0,0.0,2
bing,109,强密码检测器,,3,0,0.0,10
bing,110,俄罗斯100ω雷管起爆电流,,3,0,0.0,1
bing,111,肾功能计算器,,3,0,0.0,3
bing,112,月球南极昼极夜星历,,2,0,0.0,2
bing,113,日常柔韧拉伸的推荐锻炼频率,,2,0,0.0,6
bing,114,真空中磁感应强度与磁场强度换算,,2,0,0.0,4
bing,115,随机一个身份证,,2,0,0.0,6
bing,116,uuid在线生成,,2,0,0.0,6
bing,117,随机身份证,,1,0,0.0,10
bing,118,最小可捕肛长怎么计算,,1,0,0.0,2
bing,119,随机身份证号,,1,0,0.0,10
bing,120,uuid生成器,,1,0,0.0,5
bing,121,焦油量尼古丁,,1,0,0.0,2
bing,122,uacr计算器,,1,0,0.0,4
bing,123,kt/v计算器,,1,0,0.0,8
bing,124,csv分析,,1,0,0.0,10
bing,125,农药稀释计算器,,1,0,0.0,4
bing,126,串联起爆网路设计,,1,0,0.0,2
bing,127,布林带 标准差公式,,1,0,0.0,8
bing,128,胰岛素基础率计算器,,1,0,0.0,3
bing,129,温度湿度指数猪thi,,1,0,0.0,6
bing,130,元素周期表分子量,,1,0,0.0,9
bing,131,泳池游泳的划水效率是怎么计算的,,1,0,0.0,3
bing,132,笔画计数,,1,0,0.0,7
bing,133,50克染膏5比1调配,,1,0,0.0,4
bing,134,上车印张数,,1,0,0.0,1
bing,135,35 dbz回波面积,,1,0,0.0,9
bing,136,残虎双剑农药配比,,1,0,0.0,1
bing,137,lottery+calculator->>(🄺🄴🅁🄰🄻🄰3.🄲🄾🄼)<<-ludo+army+apk+download+&+get+₹10->>(kerala3.com)<<-fstu.html,,1,0,0.0,5
bing,138,施肥配比计算,,1,0,0.0,6
bing,139,北京仲裁委仲裁费计算器,,1,0,0.0,10
bing,140,lottery+calculator->>🅺🅴🆁🅰🅻🅰3.🅲🅾🅼<<-world's+biggest+free+online+lottery+in+india->>(kerala3.com)<<-4oup.html,,1,0,0.0,7
bing,141,在线uuid生成器,,1,0,0.0,5
bing,142,视频加速后的时长怎么算,,1,0,0.0,3
bing,143,浴比,,1,0,0.0,6
bing,144,随机身份证号生成器,,1,0,0.0,7
bing,145,后坐力计算公式,,1,0,0.0,8
bing,146,番茄种植密度计算公式,,1,0,0.0,9
bing,147,最大尿流率26不正常嘛,,1,0,0.0,5
bing,148,劳动仲裁计算器,,1,0,0.0,9
bing,149,sara评分等级,,1,0,0.0,7
bing,150,水刀切个大理石水压如何设定,,1,0,0.0,7
bing,151,睾丸体积测量,,1,0,0.0,9
bing,152,c#速查,,1,0,0.0,4
bing,153,自定义验证码生成器,,1,0,0.0,4
bing,154,纯度k怎么换算,,1,0,0.0,3
bing,155,ftnd是什么缩写？为什么在戒烟里面,,1,0,0.0,8
bing,156,平板计数法（gb 4789.2）,,1,0,0.0,7
bing,157,bic计算器,,1,0,0.0,1
bing,158,,https://chenguangwu.github.io/,6,1,0.16666666666666666,1
bing,159,,https://chenguangwu.github.io/,8,0,0.0,1
bing,160,,https://chenguangwu.github.io/tools/parenting/growth-chart.html,4,4,1.0,13
bing,162,,https://chenguangwu.github.io/tools/science/si-unit-converter.html,1,1,1.0,6
bing,163,,https://chenguangwu.github.io/tools/science/factorial-calculator.html,11,0,0.0,8
bing,164,,https://chenguangwu.github.io/tools/science/sample-size-calculator.html,7,0,0.0,7
bing,165,,https://chenguangwu.github.io/tools/it/invite-code-generator.html,6,0,0.0,8
bing,166,,https://chenguangwu.github.io/tools/math/formula-calculator.html,4,0,0.0,5
bing,167,,https://chenguangwu.github.io/tools/science/median-calculator.html,3,0,0.0,4
bing,168,,https://chenguangwu.github.io/tools/video/subtitle-tool.html,3,0,0.0,8
bing,169,,https://chenguangwu.github.io/tools/finance/iccid-validator.html,2,0,0.0,5
bing,170,,https://chenguangwu.github.io/tools/science/barcode-pharmacode.html,2,0,0.0,9
bing,171,,https://chenguangwu.github.io/tools/it/polybius-cipher.html,1,0,0.0,10
bing,172,,https://chenguangwu.github.io/tools/it/sql-cheatsheet.html,1,0,0.0,10
bing,173,,https://chenguangwu.github.io/tools/design/image-to-ascii.html,1,0,0.0,6
bing,174,,https://chenguangwu.github.io/tools/it/password-generator.html,1,0,0.0,10
bing,175,,https://chenguangwu.github.io/tools/math/geometry-calculator.html,1,0,0.0,4
bing,176,,https://chenguangwu.github.io/tools/accessibility/braille-translator.html,3,5,1.6666666666666667,3
bing,177,,https://chenguangwu.github.io/tools/parenting/growth-chart.html,4,2,0.5,4
bing,178,,https://chenguangwu.github.io/tools/health/blood-type-calculator.html,3,2,0.6666666666666666,4
bing,179,,https://chenguangwu.github.io/tools/finance/iccid-validator.html,2,2,1.0,4
bing,180,,https://chenguangwu.github.io/tools/it/invite-code-generator.html,2,1,0.5,2
bing,181,,https://chenguangwu.github.io/tools/sports/sports-schedule.html,2,1,0.5,1
bing,183,,https://chenguangwu.github.io/tools/design/iso-noise-reference.html,2,1,0.5,2
bing,184,,https://chenguangwu.github.io/tools/hvac/duct-calculator.html,1,1,1.0,6
bing,185,,https://chenguangwu.github.io/tools/blasting/blasting-safety-distance.html,1,1,1.0,5
bing,186,,https://chenguangwu.github.io/tools/funeral/grave-design.html,1,1,1.0,3
bing,187,,https://chenguangwu.github.io/tools/edu/capital-quiz.html,1,1,1.0,2
bing,188,,https://chenguangwu.github.io/tools/paper/basis-weight.html,1,1,1.0,5
bing,189,,https://chenguangwu.github.io/tools/it/id-card-generator.html,104,0,0.0,8
bing,190,,https://chenguangwu.github.io/tools/video/video-speed.html,25,0,0.0,7
bing,191,,https://chenguangwu.github.io/tools/finance/lottery-odds-calculator.html,14,0,0.0,5
bing,192,,https://chenguangwu.github.io/tools/science/sample-size-calculator.html,10,0,0.0,9
bing,193,,https://chenguangwu.github.io/tools/legal/arbitration-fee.html,6,0,0.0,6
bing,194,,https://chenguangwu.github.io/tools/fishery/mesh-size-guide.html,4,0,0.0,4
bing,195,,https://chenguangwu.github.io/tools/reproductive-medicine/testicular-volume.html,3,0,0.0,7
bing,196,,https://chenguangwu.github.io/tools/livestock/heat-stress-index.html,3,0,0.0,6
bing,197,,https://chenguangwu.github.io/tools/life/radiation-converter.html,3,0,0.0,9
bing,198,,https://chenguangwu.github.io/tools/fengshui/fengshui-calculator.html,3,0,0.0,10
bing,199,,https://chenguangwu.github.io/tools/agriculture/canopy-coverage.html,2,0,0.0,10
bing,200,,https://chenguangwu.github.io/tools/science/physics-calculator.html,2,0,0.0,6
bing,201,,https://chenguangwu.github.io/tools/nephrology/uacr.html,2,0,0.0,10
bing,202,,https://chenguangwu.github.io/tools/cardiology/myocardial-bridge.html,2,0,0.0,4
bing,203,,https://chenguangwu.github.io/tools/marketing/marketing-ltv-calculator.html,2,0,0.0,9
bing,204,,https://chenguangwu.github.io/tools/science/nato-phonetic.html,2,0,0.0,6
bing,205,,https://chenguangwu.github.io/tools/data/csv-analyzer.html,1,0,0.0,10
bing,206,,https://chenguangwu.github.io/tools/science/factorial-calculator.html,1,0,0.0,9
bing,207,,https://chenguangwu.github.io/tools/design/image-to-ascii.html,1,0,0.0,10
bing,208,,https://chenguangwu.github.io/tools/machinery/drive-2.html,1,0,0.0,5
bing,209,,https://chenguangwu.github.io/tools/food/calorie-calculator.html,1,0,0.0,4
bing,210,,https://chenguangwu.github.io/tools/chinese-cook/ingredient-substitute.html,1,0,0.0,1
bing,211,,https://chenguangwu.github.io/tools/it/ascii-art.html,1,0,0.0,3
bing,212,,https://chenguangwu.github.io/tools/it/playfair-cipher.html,1,0,0.0,6
bing,213,,https://chenguangwu.github.io/tools/fishery/feed-rate-calculator.html,1,0,0.0,6
