page,source,impressions,clicks,ctr,position,records
https://chenguangwu.github.io/tools/wedding/seating-chart.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/welding/hanjiegongzhuangjiajusheji.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/woodworking/angle-cut.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/yi/yi-divination.html,clarity,1,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/yoga/index.html,clarity,1,0,0.000000,1.00,1
http://127.0.0.1:8082/tools/it/password-generator.html,clarity,0,0,0.000000,2.00,1
http://127.0.0.1:8083/tools/it/password-generator.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8084/tools/it/password-generator.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8085/tools/it/password-generator.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8085/tools/it/password-generator.html#bottom,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8086/tools/it/password-generator.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8087/tools/it/json-formatter.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8087/tools/it/json-formatter.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/design/color-picker.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/design/color-picker.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/design/favicon-from-emoji.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/design/favicon-from-emoji.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/energy/battery-capacity-wh.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://127.0.0.1:8090/tools/energy/battery-capacity-wh.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/base64.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/json-minify.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/json-minify.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/jwt-debugger.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/jwt-debugger.html?lang=zh-CN,clarity,0,0,0.000000,2.00,1
http://127.0.0.1:8090/tools/it/jwt.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8090/tools/it/jwt.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/design/color-picker.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/design/color-picker.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/design/favicon-from-emoji.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/design/favicon-from-emoji.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/energy/battery-capacity-wh.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/energy/battery-capacity-wh.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/it/base64.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/it/json-minify.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/it/json-minify.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8091/tools/it/jwt-debugger.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/jwt-debugger.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/jwt-debugger.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/jwt.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/jwt.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/qrcode.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/qrcode.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/regex.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8092/tools/it/regex.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/ai/relu-leakyrelu.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://127.0.0.1:8093/tools/ai/relu-leakyrelu.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/it/uuid-generator.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/it/uuid-generator.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/life/age-calculator.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/life/age-calculator.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/life/timestamp.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8093/tools/life/timestamp.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/design/color-picker.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/design/color-picker.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/it/base64.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/life/timestamp.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8100/tools/life/timestamp.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8101/tools/design/color-picker.html?lang=en-US,clarity,0,0,0.000000,1.25,1
http://127.0.0.1:8101/tools/design/color-picker.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8101/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8101/tools/it/base64.html?lang=zh-CN,clarity,0,0,0.000000,1.50,1
http://127.0.0.1:8101/tools/life/timestamp.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8101/tools/life/timestamp.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/ai/relu-leakyrelu.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/automotive/brake-pad-life.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/eco/eco-8.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/edu/grade-calculator.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/finance/uan-validator.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/food/analysis-cost-6.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/health/sleep-cycle-calculator.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/legal/food-safety.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/music/rhythm-trainer.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/photography/convert-focal.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/sports/simulator-18.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8102/tools/travel/world-timezone-converter.html?lang=zh-CN,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=31,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=32,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=a,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=b,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=g1,clarity,0,0,0.000000,2.00,1
http://127.0.0.1:8123/_swtest.html?t=g2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=g3,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=n1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=n2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=o1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=o2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=p1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=p2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=u1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8123/_swtest.html?t=u2,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8901/tools/it/base64.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8901/tools/it/base64.html?embed=1,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8901/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8902/tools/it/index.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8903/tools/finance/compound-interest.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8903/tools/it/base64.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8921/tools/it/jwt.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8921/tools/it/rich-text-editor.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8921/tools/it/safelink-decoder.html,clarity,0,0,0.000000,1.00,1
http://127.0.0.1:8921/tools/life/temperature-converter.html,clarity,0,0,0.000000,1.00,1
http://localhost:8099/tools/agriculture/calc-14.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://localhost:8099/tools/agriculture/calc-14.html?lang=zh-CN,clarity,0,0,0.000000,2.00,1
http://localhost:8099/tools/agriculture/calc-3.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://localhost:8099/tools/agriculture/calc-3.html?lang=zh-CN,clarity,0,0,0.000000,4.00,1
http://localhost:8099/tools/it/a1z26-cipher.html?lang=en-US,clarity,0,0,0.000000,4.00,1
http://localhost:8099/tools/it/a1z26-cipher.html?lang=zh-CN,clarity,0,0,0.000000,14.00,1
http://localhost:8099/tools/it/base64.html?lang=en-US,clarity,0,0,0.000000,4.00,1
http://localhost:8099/tools/it/base64.html?lang=zh-CN,clarity,0,0,0.000000,4.00,1
http://localhost:8099/tools/it/password-generator.html?lang=en-US,clarity,0,0,0.000000,4.00,1
http://localhost:8099/tools/it/password-generator.html?lang=zh-CN,clarity,0,0,0.000000,4.00,1
http://localhost:8765/tools/finance/lottery-odds-calculator.html?verify=patched3,clarity,0,0,0.000000,1.00,1
http://localhost:8765/tools/finance/lottery-odds-calculator.html?verify=patched5,clarity,0,0,0.000000,1.00,1
http://localhost:8765/tools/science/logic-gate-simulator.html?verify=final,clarity,0,0,0.000000,1.00,1
http://localhost:8765/tools/science/logic-gate-simulator.html?verify=patched,clarity,0,0,0.000000,1.00,1
http://localhost:8765/tools/science/logic-gate-simulator.html?verify=patched2,clarity,0,0,0.000000,1.00,1
http://localhost:8765/tools/science/logic-gate-simulator.html?verify=patched4,clarity,0,0,0.000000,1.00,1
http://localhost:8950/tools/finance/aadhaar-validator.html,clarity,0,0,0.000000,1.00,1
http://localhost:8950/tools/it/jwt.html,clarity,0,0,0.000000,1.00,1
http://localhost:8961/tools/finance/credit-card-interest.html,clarity,0,0,0.000000,1.00,1
http://localhost:8961/tools/finance/credit-card-interest.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8961/tools/it/matrix-transpose.html,clarity,0,0,0.000000,1.00,1
http://localhost:8961/tools/it/matrix-transpose.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8972/tools/edu/reminder-1.html,clarity,0,0,0.000000,1.00,1
http://localhost:8972/tools/edu/reminder-1.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8973/tools/edu/reminder-1.html,clarity,0,0,0.000000,1.00,1
http://localhost:8973/tools/edu/reminder-1.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/biz/text-case-advanced.html,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/biz/text-case-advanced.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/design/css-grid-generator.html,clarity,0,0,0.000000,2.00,1
http://localhost:8974/tools/design/css-grid-generator.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://localhost:8974/tools/food-testing/ingredient-sorter.html,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/food-testing/ingredient-sorter.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/it/json-repair.html,clarity,0,0,0.000000,2.00,1
http://localhost:8974/tools/it/json-repair.html?lang=en-US,clarity,0,0,0.000000,2.00,1
http://localhost:8974/tools/language/idiom-solitaire.html,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/language/idiom-solitaire.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/security/virtual-safe.html,clarity,0,0,0.000000,1.00,1
http://localhost:8974/tools/security/virtual-safe.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8975/tools/biz/superscript-text.html,clarity,0,0,0.000000,1.00,1
http://localhost:8975/tools/food-testing/ingredient-sorter.html,clarity,0,0,0.000000,1.00,1
http://localhost:8975/tools/security/virtual-safe.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/biz/superscript-text.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/biz/superscript-text.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/biz/text-case-advanced.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/biz/text-case-advanced.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/design/css-grid-generator.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/design/css-grid-generator.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/edu/reminder-1.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/edu/reminder-1.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/edu2/wrong-book.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/edu2/wrong-book.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/food-testing/ingredient-sorter.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/food-testing/ingredient-sorter.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/security/virtual-safe.html,clarity,0,0,0.000000,1.00,1
http://localhost:8976/tools/security/virtual-safe.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/it/index.html,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/it/index.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/it/margin-of-error.html,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/it/margin-of-error.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/life/drinking-water-plan.html,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/life/drinking-water-plan.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/rheumatology/rater-16.html,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/rheumatology/rater-16.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/safety/manager.html,clarity,0,0,0.000000,1.00,1
http://localhost:8981/tools/safety/manager.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/electromagnetism/ohms-law.html,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/electromagnetism/ohms-law.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/fun/index.html,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/fun/index.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/general/estimate-15.html,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/general/estimate-15.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/health/heart-rate-zones.html,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/health/heart-rate-zones.html?lang=en-US,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/safety/manager.html,clarity,0,0,0.000000,1.00,1
http://localhost:8990/tools/safety/manager.html?lang=en-US,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/?lang=en,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/?lang=zh-CN,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/evernode/%E5%8C%BA%E5%9F%9F%E4%BB%A3%E7%A0%81%E8%AF%B4%E6%98%8E.pdf_files/%E5%8C%BA%E5%9F%9F%E4%BB%A3%E7%A0%81%E8%AF%B4%E6%98%8E.pdf,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/evernode/%E8%A7%A3%E5%86%B3%E6%95%B0%E6%8D%AE%E5%BA%93%E8%BF%9E%E6%8E%A5%E6%8A%A5%E9%94%99Listener%20refused%20the%20connection%20with.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/evernode/%E8%B0%B7%E6%AD%8C%E5%BC%80%E6%BA%90%20Java%20%E5%AE%B9%E5%99%A8%E5%8C%96%E5%B7%A5%E5%85%B7%EF%BC%8C%E5%90%8D%E5%AD%97%E5%B0%B1%E5%8F%AB%E2%80%94%E2%80%94Jib%20-%20IT%E7%A8%8B%E5%BA%8F%E7%8C%BF.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/evernode/IDEA%20without%20mouse.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/guides/baker-percentage-guide.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/index.html#hot,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/search.html?q=json%E6%A0%BC%E5%BC%8F%E5%8C%96,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/search.html?q=json&lang=zh-CN,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/search.html?q=test,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/sitemap.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/aerospace/lift-coefficient.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/agriculture/dli-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/agriculture/fertilizer-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/agriculture/irrigation-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ai/ai-4.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ai/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/astronomy/observation-conditions.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/automotive/cycle-belt.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/automotive/pressure-fuel-oil.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/automotive/voltage-1.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/bullet-penetration.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/caliber-conversion.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/muzzle-energy.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/powder-burn-rate.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/recoil-estimation.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/simulator-time.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ballistics/wind-drift.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/beauty/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/blasting/rock-excavation.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/bridge/deflection-calc.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/cardiology/antiarrhythmic-class.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/casting/detector-24.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/ceramics/kiln-firing.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/chemistry/empirical-formula.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/chemistry/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/chemistry/poh-to-ph.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/chess/bridge-scoring.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/chinese-cook/ingredient-substitute.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/chinese-cook/oil-temp.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/community/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/construction/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/convenience/assessor-target.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/cosmetic-derm/aging-1.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/cosmetic-derm/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/cosmetic-derm/jiguangbochangbadian.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/cosmetic-derm/visia-spots.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dance/partner-distance.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/data/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/decor/wallpaper-quantity.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dentistry/assessor-5.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dentistry/dental-arch-development.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dentistry/zirconia-aesthetics.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dermatology/chilblain-grading.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/design/generator-10.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/design/grid-pattern.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/design/index.html,clarity,0,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/design/index.html?lang=en,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/design/particle-effect-generator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/dynamics/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/eco/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/electromagnetism/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/endocrinology/detector-metabolism.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/energy/fridge-power-estimator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/ent/laryngeal-nerve.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/finance/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/finance/npv-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/fire-rescue/calc-pressure-1.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/fire/extinguisher-calc.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/fishery/feed-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/fishery/feed-rate-calculator.html,clarity,0,0,0.000000,1.50,1
https://chenguangwu.github.io/tools/fishery/feeding-rate.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/fishery/spawning-hormone.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/fluid/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/food-processing/tester-5.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/food-safety/assessor-risk-6.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/food-testing/acid-peroxide-titration.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/food-testing/salt-titration.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/food/soup-ratio-optimizer.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/forensic-medicine/bloodstain-pattern.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/forensic-medicine/wound-description.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/gardening/compost-calculator.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/gardening/pot-capacity.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/gardening2/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/gardening2/pest-control.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/gas/length-pipeline.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/detector-131.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/detector-water-pressure-1.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/fabric-1.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/index.html,clarity,0,0,0.000000,2.00,1
https://chenguangwu.github.io/tools/general/power-7.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/pressure-weld.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/temp-pressure-3.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/torque-3.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/wear-4.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/general/zhilengshebeixuanxing.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/geology/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/geometry/index.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/blood-sugar-converter.html,clarity,0,0,0.000000,1.00,1
https://chenguangwu.github.io/tools/health/bmi-calculator.html,clarity,0,0,0.000000,1.00,1
