query,page,impressions,clicks,ctr,position
,http://127.0.0.1:8102/tools/music/rhythm-trainer.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/ballistics/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/futures/option-payoff.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/uuid.html,0,0,0,3
,https://chenguangwu.github.io/tools/video/video-speed.html,1,0,0,1
,https://chenguangwu.github.io/tools/chemistry/empirical-formula.html,0,0,0,2
,https://chenguangwu.github.io/tools/it/base64.html,0,0,0,1
,http://localhost:8099/tools/agriculture/calc-3.html?lang=en-US,0,0,0,2
,https://chenguangwu.github.io/tools/bridge/deflection-calc.html,0,0,0,1
,https://chenguangwu.github.io/tools/health/bmr-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/ophthalmology/visual-acuity-converter.html,0,0,0,1
,http://localhost:8976/tools/biz/superscript-text.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/tax/capital-gains-tax.html,1,0,0,1
,https://chenguangwu.github.io/tools/health/index.html,0,0,0,6
,https://chenguangwu.github.io/tools/gis/index.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=u1,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/index.html,0,0,0,45
,https://chenguangwu.github.io/tools/outdoor/index.html,1,0,0,1
,http://127.0.0.1:8091/tools/energy/battery-capacity-wh.html?lang=zh-CN,0,0,0,1
,http://127.0.0.1:8100/tools/design/color-picker.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/biz/zalgo-text.html,1,0,0,1
,https://chenguangwu.github.io/tools/geometry/midpoint-2d.html,1,0,0,1
,https://chenguangwu.github.io/tools/photo/photo-10.html,1,0,0,1
,http://localhost:8976/tools/edu/reminder-1.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/design/image-dpi-converter.html,1,0,0,2
,https://chenguangwu.github.io/tools/woodworking/angle-cut.html,1,0,0,1
,https://chenguangwu.github.io/tools/acupuncture/meridian-pathway.html,1,0,0,1
,https://chenguangwu.github.io/tools/food/cooking-converter.html,1,0,0,1
,https://chenguangwu.github.io/tools/ballistics/powder-burn-rate.html,0,0,0,1
,http://127.0.0.1:8087/tools/it/json-formatter.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/machinery/calc-weld.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/testicular-biopsy.html,0,0,0,2
,https://chenguangwu.github.io/tools/medical2/medical-abbrev.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/stopwatch.html,1,0,0,1
,https://chenguangwu.github.io/tools/dyeing/temp-time-humidity-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/ballistics/bullet-penetration.html,0,0,0,1
,https://chenguangwu.github.io/tools/obstetrics/labor-curve.html,1,0,0,1
,https://chenguangwu.github.io/tools/acoustics/intensity-level.html,1,0,0,1
,https://chenguangwu.github.io/tools/cardiology/cpet-analysis.html,1,0,0,1
,https://chenguangwu.github.io/tools/materials/hooke-strain.html,0,0,0,1
,http://localhost:8961/tools/finance/credit-card-interest.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/biz/name-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/marketing/marketing-chinese-hashtag-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/endometrial-receptivity.html,0,0,0,2
,http://127.0.0.1:8093/tools/it/uuid-generator.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/general/wear-4.html,0,0,0,1
,https://chenguangwu.github.io/tools/misc/truth-table.html,1,0,0,1
,https://chenguangwu.github.io/tools/fun/dice-roller.html,1,0,0,1
,https://chenguangwu.github.io/tools/optics/resolving-power.html,1,0,0,1
,https://chenguangwu.github.io/guides/index.html,2,0,0,1
,https://chenguangwu.github.io/tools/it/rich-text-editor.html,0,0,0,1
,https://chenguangwu.github.io/tools/nutrition/compare-10.html,0,0,0,1
,https://chenguangwu.github.io/tools/sports/ratio-18.html,1,0,0,1
,https://chenguangwu.github.io/tools/general/detector-protection-2.html,1,0,0,2
,https://chenguangwu.github.io/tools/it/token-generator.html,1,0,0,1
,http://127.0.0.1:8090/tools/design/favicon-from-emoji.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/realestate/calc-2.html,1,0,0,1
,https://chenguangwu.github.io/tools/steel/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/fun/roulette-simulator.html,2,0,0,1
,https://chenguangwu.github.io/tools/securities/technical-indicator.html,1,0,0,1
,http://localhost:8099/tools/agriculture/calc-14.html?lang=zh-CN,0,0,0,2
,https://chenguangwu.github.io/tools/urology/residual-urine.html,0,0,0,2
,https://chenguangwu.github.io/tools/dynamics/banked-curve.html,1,0,0,1
,https://chenguangwu.github.io/tools/music/chord-progression.html,1,0,0,1
,https://chenguangwu.github.io/tools/agriculture/countdown-4.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/jingzidnasuipian-dfi-zhishu.html,0,0,0,4
,http://127.0.0.1:8093/tools/life/age-calculator.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/sperm-morphology.html,1,0,0,1
,https://chenguangwu.github.io/tools/metalwork/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/urology/index.html,0,0,0,34
,https://chenguangwu.github.io/tools/photo/ev.html,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/sperm-concentration.html,0,0,0,1
,https://chenguangwu.github.io/tools/cosmetic-derm/maokongcudafenji.html,1,0,0,2
,https://chenguangwu.github.io/tools/biz/markdown-quote.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/total-sperm-count.html,0,0,0,1
,https://chenguangwu.github.io/tools/encode/binary-to-ascii.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/og-meta-tag-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/rater-31.html,0,0,0,1
,https://chenguangwu.github.io/tools/ballistics/muzzle-energy.html,0,0,0,1
,https://chenguangwu.github.io/tools/general/index.html,0,0,0,2
,http://127.0.0.1:8100/tools/it/base64.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/biz/text-merge.html,1,0,0,1
,http://127.0.0.1:8901/tools/it/base64.html?embed=1,0,0,0,1
,http://127.0.0.1:8090/tools/it/json-minify.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/kinematics/angular-accel.html,1,0,0,1
,https://chenguangwu.github.io/tools/dance/tester-4.html,1,0,0,1
,https://chenguangwu.github.io/tools/fire-rescue/calc-pressure-1.html,0,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=g1,0,0,0,2
,http://127.0.0.1:8123/_swtest.html?t=b,0,0,0,1
,https://chenguangwu.github.io/tools/urology/calc-volume.html,0,0,0,2
,https://chenguangwu.github.io/tools/it/time-format-converter.html,0,0,0,1
,https://chenguangwu.github.io/tools/acoustics/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/healthcare/index.html,0,0,0,2
,https://chenguangwu.github.io/tools/psychology/phq9-assessment.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/json-formatter.html?lang=en,0,0,0,1
,http://localhost:8990/tools/electromagnetism/ohms-law.html,0,0,0,1
,https://chenguangwu.github.io/tools/finance/npv-calculator.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/html-nesting-checker.html,1,0,0,1
,https://chenguangwu.github.io/tools/edu/calc-2.html,1,0,0,1
,https://chenguangwu.github.io/tools/electrical/battery-bank.html,1,0,0,1
,https://chenguangwu.github.io/tools/image/generator-15.html,1,0,0,1
,https://chenguangwu.github.io/tools/jewelry/convert-31.html,1,0,0,1
,https://chenguangwu.github.io/tools/convenience/assessor-target.html,0,0,0,1
,https://chenguangwu.github.io/tools/general/stats-energy.html,2,0,0,1
,https://chenguangwu.github.io/tools/tax/progressive-income-tax.html,1,0,0,1
,http://127.0.0.1:8101/tools/design/color-picker.html?lang=en-US,0,0,0,1.25
,https://chenguangwu.github.io/tools/cosmetic-derm/post-procedure-recovery.html,1,0,0,2
,https://chenguangwu.github.io/tools/chemistry/buffer-ph.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=n2,0,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/reproductive-hormones.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/bluetooth-version.html,1,0,0,1
,https://chenguangwu.github.io/tools/wedding/budget-planner.html,1,0,0,1
,https://chenguangwu.github.io/tools/food-processing/recipe-cost-calculator.html,1,0,0,1
,https://chenguangwu.github.io/tools/ceramics/kiln-firing.html,0,0,0,1
,http://127.0.0.1:8921/tools/it/jwt.html,0,0,0,1
,https://chenguangwu.github.io/tools/chemistry/poh-to-ph.html,0,0,0,1
,https://chenguangwu.github.io/tools/realestate/shichang-bijiaofa-anlixiuzheng.html,1,0,0,1
,http://localhost:8990/tools/health/heart-rate-zones.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/endocrinology/detector-metabolism.html,0,0,0,1
,https://chenguangwu.github.io/tools/hvac/index.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=o2,0,0,0,1
,https://chenguangwu.github.io/tools/math/geometry-calculator.html,1,0,0,1
,http://localhost:8976/tools/design/css-grid-generator.html?lang=en-US,0,0,0,1
,http://localhost:8099/tools/it/password-generator.html?lang=en-US,0,0,0,4
,https://chenguangwu.github.io/tools/urology/prostate-volume.html,0,0,0,1
,https://chenguangwu.github.io/tools/food-testing/salt-titration.html,0,0,0,1
,https://chenguangwu.github.io/tools/health/running-calories.html,1,0,0,1
,https://chenguangwu.github.io/tools/biz/text-shuffle.html,1,0,0,1
,https://chenguangwu.github.io/search.html?q=json,1,0,0,1.3333333333333333
,https://chenguangwu.github.io/tools/design/vh-vw.html,1,0,0,1
,https://chenguangwu.github.io/tools/dance/partner-distance.html,0,0,0,1
,https://chenguangwu.github.io/tools/it/rsa.html,1,0,0,1
,https://chenguangwu.github.io/tools/ai/ai-9.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/svg-placeholder-generator.html,0,0,0,1
,https://chenguangwu.github.io/guides/cluster-dev.html,1,0,0,1
,https://chenguangwu.github.io/tools/dentistry/zirconia-aesthetics.html,0,0,0,1
,https://chenguangwu.github.io/tools/automotive/brake-pad-life.html,1,0,0,1
,http://127.0.0.1:8102/tools/photography/convert-focal.html?lang=zh-CN,0,0,0,1
,http://127.0.0.1:8092/tools/it/jwt.html?lang=en-US,0,0,0,1
,http://127.0.0.1:8091/tools/design/favicon-from-emoji.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/insurance/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/eco/index.html,0,0,0,1
,https://chenguangwu.github.io/tools/general/lifespan-23.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/postgresql-cheatsheet.html,2,0,0,1
,http://127.0.0.1:8091/tools/it/json-minify.html?lang=en-US,0,0,0,1
,http://127.0.0.1:8093/tools/life/timestamp.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/eco/eco-16.html,1,0,0,1
,https://chenguangwu.github.io/tools/food-processing/tester-5.html,0,0,0,1
,https://chenguangwu.github.io/tools/finance/word-wrap.html,1,0,0,1
,https://chenguangwu.github.io/tools/ophthalmology/osdi-scale.html,1,0,0,1
,https://chenguangwu.github.io/evernode/%E8%A7%A3%E5%86%B3%E6%95%B0%E6%8D%AE%E5%BA%93%E8%BF%9E%E6%8E%A5%E6%8A%A5%E9%94%99Listener%20refused%20the%20connection%20with.html,0,0,0,1
,https://chenguangwu.github.io/tools/statistics/linear-regression.html,1,0,0,1
,https://chenguangwu.github.io/tools/automotive/pressure-fuel-oil.html,0,0,0,1
,https://chenguangwu.github.io/tools/chess/bridge-scoring.html,0,0,0,1
,https://chenguangwu.github.io/tools/seismology/assessor-31.html,1,0,0,1
,http://localhost:8990/tools/electromagnetism/ohms-law.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/ai/attention-head-dim.html,2,0,0,1
,https://chenguangwu.github.io/tools/hematology/leukemia-classification.html,1,0,0,1
,https://chenguangwu.github.io/tools/clinical-lab/mic-breakpoint.html,3,0,0,1.6666666666666667
,https://chenguangwu.github.io/tools/seismology/generator-drill.html,1,0,0,1
,http://127.0.0.1:8102/tools/finance/uan-validator.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/thermodynamics/adiabatic-tv.html,1,0,0,1
,https://chenguangwu.github.io/tools/urology/ipss-score.html,0,0,0,2
,https://chenguangwu.github.io/tools/it/url-params.html,1,0,0,1
,https://chenguangwu.github.io/tools/research/assessor-50.html,1,0,0,1
,https://chenguangwu.github.io/tools/optics/angular-magnification.html,1,0,0,1
,https://chenguangwu.github.io/tools/tax/reverse-charge.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/qrcode.html,1,0,0,1
,https://chenguangwu.github.io/tools/meteorology/isa-temperature.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/video-bitrate.html,1,0,0,1
,https://chenguangwu.github.io/tools/quality/process-capability.html,1,0,0,1
,https://chenguangwu.github.io/tools/it/keyword-density.html,1,0,0,1
,https://chenguangwu.github.io/tools/sports/hongxibao-xieyang-shiyingxing.html,2,0,0,1
,https://chenguangwu.github.io/search.html?q=json%E6%A0%BC%E5%BC%8F%E5%8C%96,0,0,0,2
,http://127.0.0.1:8090/tools/energy/battery-capacity-wh.html?lang=en-US,0,0,0,2
,http://127.0.0.1:8090/tools/it/base64.html?lang=en-US,0,0,0,1
,https://chenguangwu.github.io/tools/automotive/calc-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/office/excel-formula-reference.html,1,0,0,1
,https://chenguangwu.github.io/tools/fire-rescue/calc-1.html,1,0,0,1
,https://chenguangwu.github.io/tools/construction/estimate-area-dosage.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=p1,0,0,0,1
,https://chenguangwu.github.io/tools/energy/joule-heating.html,1,0,0,1
,https://chenguangwu.github.io/tools/reproductive-medicine/semen-volume.html,0,0,0,2
,https://chenguangwu.github.io/tools/blasting/delay-blasting.html,1,0,0,1
,https://chenguangwu.github.io/tools/building-material/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/agriculture/continuous-cropping-index.html,1,0,0,2
,https://chenguangwu.github.io/tools/healthcare/weight-dosage.html,1,0,0,1
,https://chenguangwu.github.io/tools/surveying/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/energy/air-purifier-area.html,1,0,0,1
,http://localhost:8974/tools/it/json-repair.html,0,0,0,2
,http://localhost:8990/tools/general/estimate-15.html?lang=en-US,0,0,0,1
,http://127.0.0.1:8092/tools/it/regex.html?lang=zh-CN,0,0,0,1
,https://chenguangwu.github.io/tools/it/mac-generator.html,1,0,0,1
,https://chenguangwu.github.io/tools/fire-rescue/detector-11.html,1,0,0,1
,https://chenguangwu.github.io/tools/pulmonology/niv-settings.html,1,0,0,1
,https://chenguangwu.github.io/tools/nephrology/egfr.html,1,0,0,1
,https://chenguangwu.github.io/tools/urology/psa-density.html,0,0,0,2
,https://chenguangwu.github.io/tools/admin/detector-time.html,1,0,0,1
,https://chenguangwu.github.io/tools/gardening/pot-capacity.html,0,0,0,1
,https://chenguangwu.github.io/tools/agriculture/estimate-area-density.html,1,0,0,1
,https://chenguangwu.github.io/tools/astronomy/convert-15.html,1,0,0,1
,https://chenguangwu.github.io/tools/neurology/ilae-seizure.html,0,0,0,1
,http://127.0.0.1:8903/tools/finance/compound-interest.html,0,0,0,1
,https://chenguangwu.github.io/tools/optical/index.html,1,0,0,1
,https://chenguangwu.github.io/tools/math/log-base.html,1,0,0,1
,https://chenguangwu.github.io/tools/endocrinology/graves-trab.html,1,0,0,1
,http://127.0.0.1:8123/_swtest.html?t=g3,0,0,0,1
